corpus	sent_id	left	node	right	node_sentences	usage
ind_mixed_2012_1M	322477	Di antaranya berupa pemutihan, dalam arti pemerintah akan mengeluarkan sejumlah dana bantuan untuk membayar aplikasi yang digunakan pemilik warnet sehingga mereka tidak	dikenakan	denda.	Di antaranya berupa pemutihan, dalam arti pemerintah akan mengeluarkan sejumlah dana bantuan untuk membayar aplikasi yang digunakan pemilik warnet sehingga mereka tidak <m>dikenakan</m> denda.	subject to/imposed
ind_mixed_2012_1M	827726	Syahdan, anak yang pernah didandani sorban itu kini lebih tertarik kepada pakaian yang lain: seragam yang	dikenakan	dengan bergas oleh para prajurit.	Syahdan, anak yang pernah didandani sorban itu kini lebih tertarik kepada pakaian yang lain: seragam yang <m>dikenakan</m> dengan bergas oleh para prajurit.	wear
ind_mixed_2012_1M	490458	Bagi yang suka tampil prima, ini tentu kesempatan Anda memamerkan keahlian memadupadankan pakaian, menjajal apakah jaket militer bisa	dikenakan	dengan kemeja formal?	Bagi yang suka tampil prima, ini tentu kesempatan Anda memamerkan keahlian memadupadankan pakaian, menjajal apakah jaket militer bisa <m>dikenakan</m> dengan kemeja formal?	wear
ind_mixed_2012_1M	854153	Ia bejalan tidak terlalu cepat maupun lambat, jubahnya	dikenakan	dengan rapi, sikapnya sangat terkendali”.	Ia bejalan tidak terlalu cepat maupun lambat, jubahnya <m>dikenakan</m> dengan rapi, sikapnya sangat terkendali”.	wear
ind_mixed_2012_1M	242339	Pakaian biru yang	dikenakan	Dewa Tuak mengeluar-kan suara berderik lalu pecah-pecah di beberapa bagian.	Pakaian biru yang <m>dikenakan</m> Dewa Tuak mengeluar-kan suara berderik lalu pecah-pecah di beberapa bagian.	wear
ind_mixed_2012_1M	979714	Padukan dengan cropped jacket atau blus feminin dengan panjang sepinggul plus ikat pinggang besar yang	dikenakan	di atas pinggang.	Padukan dengan cropped jacket atau blus feminin dengan panjang sepinggul plus ikat pinggang besar yang <m>dikenakan</m> di atas pinggang.	wear
ind_mixed_2012_1M	864619	Negara-negara nuklir harus menunjukkan kepemimpinan dengan menahan diri dan tidak lagi melanggar pembatasan internasional yang	dikenakan	di bawah Traktat Non-Proliferasi.	Negara-negara nuklir harus menunjukkan kepemimpinan dengan menahan diri dan tidak lagi melanggar pembatasan internasional yang <m>dikenakan</m> di bawah Traktat Non-Proliferasi.	subject to/imposed
ind_mixed_2012_1M	496352	Padukan saja three pieces yang terdiri atas setelah jaket dan celana panjang warna krem, serta blus warna putih yang	dikenakan	di dalam jaket.	Padukan saja three pieces yang terdiri atas setelah jaket dan celana panjang warna krem, serta blus warna putih yang <m>dikenakan</m> di dalam jaket.	wear
ind_mixed_2012_1M	111638	Kami hanya harus membeli sepasang chaussons, semacam sepatu yang terbuat dari kain untuk	dikenakan	di dalam kelas.	Kami hanya harus membeli sepasang chaussons, semacam sepatu yang terbuat dari kain untuk <m>dikenakan</m> di dalam kelas.	wear
ind_mixed_2012_1M	108039	Kedok debu : alat penyaring debu yang	dikenakan	di wajah untuk menutup mulut dan hidung pekerja tambang batubara atau tambang lainnyasehingga debu tidak memasuki saluran pernapasan (dust respirator).	Kedok debu : alat penyaring debu yang <m>dikenakan</m> di wajah untuk menutup mulut dan hidung pekerja tambang batubara atau tambang lainnyasehingga debu tidak memasuki saluran pernapasan (dust respirator).	wear
ind_mixed_2012_1M	707410	Juga perselisihan dalam keluarga, kekerasan dalam pendidikan anak-anak, penipuan dalam perdagangan, dan sebagainya,	dikenakan	disiplin gerejawi.	Juga perselisihan dalam keluarga, kekerasan dalam pendidikan anak-anak, penipuan dalam perdagangan, dan sebagainya, <m>dikenakan</m> disiplin gerejawi.	subject to/imposed
ind_mixed_2012_1M	615050	"Jilbab menjadi penutup ""aurat agama"" yang bila dilepas"	dikenakan	dosa versi agama.	"Jilbab menjadi penutup ""aurat agama"" yang bila dilepas <m>dikenakan</m> dosa versi agama."	subject to/imposed
ind_mixed_2012_1M	826222	Karena transaksi jual beli itu terjadinya dua kali, maka terjadi dua kali peralihan kepemilikan sehingga PPN-nya	dikenakan	dua kali juga.	Karena transaksi jual beli itu terjadinya dua kali, maka terjadi dua kali peralihan kepemilikan sehingga PPN-nya <m>dikenakan</m> dua kali juga.	subject to/imposed
ind_mixed_2012_1M	254410	Bila ia menunda pembayaran, ia akan	dikenakan	dua macam bunga: Pertama bunga keterlambatan, kedua bunga dari sisa dana yang belum ditutupi.	Bila ia menunda pembayaran, ia akan <m>dikenakan</m> dua macam bunga: Pertama bunga keterlambatan, kedua bunga dari sisa dana yang belum ditutupi.	subject to/imposed
ind_mixed_2012_1M	14865	Aku membelai pahanya sebelah dalam terlebih dahulu sebelum aku memutuskan untuk meraba bagian kewanitaannya yang masih tertutup oleh celana jeans ketat yang	dikenakan	Eksanti.	Aku membelai pahanya sebelah dalam terlebih dahulu sebelum aku memutuskan untuk meraba bagian kewanitaannya yang masih tertutup oleh celana jeans ketat yang <m>dikenakan</m> Eksanti.	wear
ind_mixed_2012_1M	468929	Akibatnya, jumlah mahasiswa yang belajar di Amerika menurun drastis, terlebih negara Indonesia	dikenakan	embargo.	Akibatnya, jumlah mahasiswa yang belajar di Amerika menurun drastis, terlebih negara Indonesia <m>dikenakan</m> embargo.	subject to/imposed
ind_mixed_2012_1M	736136	Padahal jika membayar lewat ATM BCA pada 28 Juni 2007, pembayaran akan diterima pada 2 Juli 2007, dan itu tidak	dikenakan	finance charge dan late charge.	Padahal jika membayar lewat ATM BCA pada 28 Juni 2007, pembayaran akan diterima pada 2 Juli 2007, dan itu tidak <m>dikenakan</m> finance charge dan late charge.	subject to/imposed
ind_mixed_2012_1M	946186	P’Indra, kalo saya mau balik langsung dari KL ke Jakarta, apakah di bandara	dikenakan	fiskal seperti di Jakarta?	P’Indra, kalo saya mau balik langsung dari KL ke Jakarta, apakah di bandara <m>dikenakan</m> fiskal seperti di Jakarta?	subject to/imposed
ind_mixed_2012_1M	254878	Bila barang yang	dikenakan	hak pakai hasil hanya sebagian saja yang musnah, maka hak itu tetap berlaku atas bagian yang masih ada.	Bila barang yang <m>dikenakan</m> hak pakai hasil hanya sebagian saja yang musnah, maka hak itu tetap berlaku atas bagian yang masih ada.	subject to/imposed
ind_mixed_2012_1M	674666	Dengan jumlah total sekitar 3.000 pengunjung dalam sebulan, tiket yang	dikenakan	hanya Rp 1.000 untuk anak-anak dan Rp 2.000 untuk dewasa.	Dengan jumlah total sekitar 3.000 pengunjung dalam sebulan, tiket yang <m>dikenakan</m> hanya Rp 1.000 untuk anak-anak dan Rp 2.000 untuk dewasa.	subject to/imposed
ind_mixed_2012_1M	640693	Untuk 1 halaman	dikenakan	harga 10 gulden; untuk ukuran setengah, seperempat, seperdelapan, dan seperenambelas, masing-masing dikenakan tarif 60 gulden, 35 gulden, 20 gulden, dan 15 gulden.	Untuk 1 halaman <m>dikenakan</m> harga 10 gulden; untuk ukuran setengah, seperempat, seperdelapan, dan seperenambelas, masing-masing dikenakan tarif 60 gulden, 35 gulden, 20 gulden, dan 15 gulden.	subject to/imposed
ind_mixed_2012_1M	633349	Mengenai tiket, mungkin akan	dikenakan	harga foreigner, sayangnya saya tidak ingat harganya berapa.	Mengenai tiket, mungkin akan <m>dikenakan</m> harga foreigner, sayangnya saya tidak ingat harganya berapa.	subject to/imposed
ind_mixed_2012_1M	562252	Untuk rincian harga tiket mulai Rp 700 ribu ini, diantaranya penerbangan Batam-Surabaya harga tiket dijual mulai Rp 500 ribu,sedangkan rute Surabaya ke Ujungpandang	dikenakan	harga mulai Rp 200 ribuan.	Untuk rincian harga tiket mulai Rp 700 ribu ini, diantaranya penerbangan Batam-Surabaya harga tiket dijual mulai Rp 500 ribu,sedangkan rute Surabaya ke Ujungpandang <m>dikenakan</m> harga mulai Rp 200 ribuan.	subject to/imposed
ind_mixed_2012_1M	514623	"""Hamba menyiapkan pakaian Putri Kajal untuk"	dikenakan	hari ini.	"""Hamba menyiapkan pakaian Putri Kajal untuk <m>dikenakan</m> hari ini."	wear
ind_mixed_2012_1M	327040	Ia bangun dari tempat tidurnya dan mengambil baju untuk	dikenakan	hari itu.	Ia bangun dari tempat tidurnya dan mengambil baju untuk <m>dikenakan</m> hari itu.	wear
ind_mixed_2012_1M	830834	Akibat pernyataannya ini, Le Pen dijatuhi hukuman oleh pengadilan Munich dengan tuduhan melakukan provokasi rasialis dan	dikenakan	hukuman berupa denda sebesar satu setengah juta Frank.	Akibat pernyataannya ini, Le Pen dijatuhi hukuman oleh pengadilan Munich dengan tuduhan melakukan provokasi rasialis dan <m>dikenakan</m> hukuman berupa denda sebesar satu setengah juta Frank.	subject to/imposed
ind_mixed_2012_1M	358508	Kae In membawa gergaji besar di tangannya, Kae In mengingatkan semua pelanggaran akan	dikenakan	hukuman dan membuat Jin ho menjerit ketakutan dan lari.	Kae In membawa gergaji besar di tangannya, Kae In mengingatkan semua pelanggaran akan <m>dikenakan</m> hukuman dan membuat Jin ho menjerit ketakutan dan lari.	subject to/imposed
ind_mixed_2012_1M	872369	Begitu pula halnya seorang pencuri akan	dikenakan	hukuman karena ia melanggar larangan mencuri.	Begitu pula halnya seorang pencuri akan <m>dikenakan</m> hukuman karena ia melanggar larangan mencuri.	subject to/imposed
ind_mixed_2012_1M	348294	Barangsiapa yang tidak mematuhi peraturan-peraturan tentang percetakan ini dapat	dikenakan	hukuman pencabutan lisensi dan penghapusan uang jaminan.	Barangsiapa yang tidak mematuhi peraturan-peraturan tentang percetakan ini dapat <m>dikenakan</m> hukuman pencabutan lisensi dan penghapusan uang jaminan.	subject to/imposed
ind_mixed_2012_1M	68001	Jury mudah2an masih mengingat kasus AMINA LAWAL yang oleh pengadilan syariah Nigeria	dikenakan	hukuman rajam pada saat bayinya tidak lagi perlu susu ibu.	Jury mudah2an masih mengingat kasus AMINA LAWAL yang oleh pengadilan syariah Nigeria <m>dikenakan</m> hukuman rajam pada saat bayinya tidak lagi perlu susu ibu.	subject to/imposed
ind_mixed_2012_1M	474483	Kalau diketahui menyalahi prosedur maka	dikenakan	hukuman seperti pasal 35. Perkara 37 : “Hendaklah sekalian ra’jatkoe ingat-ingat akan sekalian oendang-oendangkoe ini”.	Kalau diketahui menyalahi prosedur maka <m>dikenakan</m> hukuman seperti pasal 35. Perkara 37 : “Hendaklah sekalian ra’jatkoe ingat-ingat akan sekalian oendang-oendangkoe ini”.	subject to/imposed
ind_mixed_2012_1M	633180	Berkenaan dengan adanya perkara hukum itu, tinggallah dua perspektif pokok: yang satu, Soeharto divonnis tidak bersalah; yang kedua, ia divonnis bersalah dan	dikenakan	hukuman tertentu.	Berkenaan dengan adanya perkara hukum itu, tinggallah dua perspektif pokok: yang satu, Soeharto divonnis tidak bersalah; yang kedua, ia divonnis bersalah dan <m>dikenakan</m> hukuman tertentu.	subject to/imposed
ind_mixed_2012_1M	770213	Tentara Islam yang kedapatan melakukan tindakan kekerasan	dikenakan	hukuman yang berat.	Tentara Islam yang kedapatan melakukan tindakan kekerasan <m>dikenakan</m> hukuman yang berat.	subject to/imposed
ind_mixed_2012_1M	96975	Secara mutlak tidak dan ayat-ayat 19-20 dengan sederhana menuduh semua manusia bertanggung jawab atau layak	dikenakan	hukuman.	Secara mutlak tidak dan ayat-ayat 19-20 dengan sederhana menuduh semua manusia bertanggung jawab atau layak <m>dikenakan</m> hukuman.	subject to/imposed
ind_mixed_2012_1M	292141	Baju yang	dikenakan	ibuku adalah Lungi yang biasa dipakai masyarakat Bangladesh, dan bentuknya mirip dengan pakaian orang2 Malaysia atau Burma (bentuknya mirip sarung, sehingga kalau tidak pakai celana dalam maka bagian kemaluan bisa terlihat).	Baju yang <m>dikenakan</m> ibuku adalah Lungi yang biasa dipakai masyarakat Bangladesh, dan bentuknya mirip dengan pakaian orang2 Malaysia atau Burma (bentuknya mirip sarung, sehingga kalau tidak pakai celana dalam maka bagian kemaluan bisa terlihat).	wear
ind_mixed_2012_1M	761466	Shi Wan melepas topeng yang	dikenakan	Iljimae.	Shi Wan melepas topeng yang <m>dikenakan</m> Iljimae.	wear
ind_mixed_2012_1M	285853	Addin tak habis lagi ketawa mengingatkan Mama Leha yang	dikenakan	Im tadi.	Addin tak habis lagi ketawa mengingatkan Mama Leha yang <m>dikenakan</m> Im tadi.	unclear
ind_mixed_2012_1M	918871	Demikian juga, yang tampak lengket dengan Rosa dan lebih Irma membawa kami ke satu ruangan yang dijaga dua wanita cantik dengan seragam sama seperti yang	dikenakan	Irma.	Demikian juga, yang tampak lengket dengan Rosa dan lebih Irma membawa kami ke satu ruangan yang dijaga dua wanita cantik dengan seragam sama seperti yang <m>dikenakan</m> Irma.	wear
ind_mixed_2012_1M	824143	Aku menanyakan baju untuk	dikenakan	Jenda masuk peti.	Aku menanyakan baju untuk <m>dikenakan</m> Jenda masuk peti.	wear
ind_mixed_2012_1M	419017	Penisku pun langsung berdiri dan aku juga berpikir sengaja atau tidak Bu Etty bersikap seperti itu, karena baju yang	dikenakan	juga kemaja itupun juga tanpa lengan sehingga kalau dari samping tampak BHnya terlihat dengan jelas.	Penisku pun langsung berdiri dan aku juga berpikir sengaja atau tidak Bu Etty bersikap seperti itu, karena baju yang <m>dikenakan</m> juga kemaja itupun juga tanpa lengan sehingga kalau dari samping tampak BHnya terlihat dengan jelas.	wear
ind_mixed_2012_1M	346901	Padahal, Amusdjaya menyatakan, denda tersebut patut	dikenakan	karena Lasindo terlambat mengadakan 6.000 mesin jahit.	Padahal, Amusdjaya menyatakan, denda tersebut patut <m>dikenakan</m> karena Lasindo terlambat mengadakan 6.000 mesin jahit.	subject to/imposed
ind_mixed_2012_1M	465843	Pakaian tradisionil di daerah flores mengenal 2 (dua) jenis pakaian yaitu pakaian yang	dikenakan	kaum laki dan wanita.	Pakaian tradisionil di daerah flores mengenal 2 (dua) jenis pakaian yaitu pakaian yang <m>dikenakan</m> kaum laki dan wanita.	wear
ind_mixed_2012_1M	342093	Anda memlintir banyak sekali statement dan	dikenakan	ke saya tanpa dasar.	Anda memlintir banyak sekali statement dan <m>dikenakan</m> ke saya tanpa dasar.	subject to/imposed
ind_mixed_2012_1M	138565	Kalibrasinya biasa menggunakan kalibrator manual atau otomatis, kalibrator manual suhu yg	dikenakan	ke sensor adalah suhu pemanas nyata dimulai dari 0 derajat untuk setting ofsetnya.	Kalibrasinya biasa menggunakan kalibrator manual atau otomatis, kalibrator manual suhu yg <m>dikenakan</m> ke sensor adalah suhu pemanas nyata dimulai dari 0 derajat untuk setting ofsetnya.	be applied to
ind_mixed_2012_1M	73463	Ini menunjukkan artinya jika	dikenakan	kepada Allah, sebagai Yang Mahamulia, Yang Mahatinggi, yang diangkat jauh lebih tinggi dari segala allah dan manusia.	Ini menunjukkan artinya jika <m>dikenakan</m> kepada Allah, sebagai Yang Mahamulia, Yang Mahatinggi, yang diangkat jauh lebih tinggi dari segala allah dan manusia.	be applied to
ind_mixed_2012_1M	171519	000 yang	dikenakan	kepada Andreas Boli Kelen akhirnya dieksekusi.	000 yang <m>dikenakan</m> kepada Andreas Boli Kelen akhirnya dieksekusi.	subject to/imposed
ind_mixed_2012_1M	268822	Jika melanggar mereka juga mendapatkan sanksi yang sama, bahkan lebih dari sanksi yang	dikenakan	kepada E. Potret Kegiatan Belajar Santri Pada bagian ini akan dikemukakan profil kegiatan santri di madrasah.	Jika melanggar mereka juga mendapatkan sanksi yang sama, bahkan lebih dari sanksi yang <m>dikenakan</m> kepada E. Potret Kegiatan Belajar Santri Pada bagian ini akan dikemukakan profil kegiatan santri di madrasah.	subject to/imposed
ind_mixed_2012_1M	662089	Denda Rp1 miliar juga	dikenakan	kepada Eka Hikmawati Supriyadi selaku direktur di PT Agis Elektronik dan AGIS.	Denda Rp1 miliar juga <m>dikenakan</m> kepada Eka Hikmawati Supriyadi selaku direktur di PT Agis Elektronik dan AGIS.	subject to/imposed
ind_mixed_2012_1M	224361	Fanatisme yang luarbiasa, yang sering menjadi citra negatif yang	dikenakan	kepada Islam, sesungguhnya baru benar-benar muncul pada masa kekuasaan Mamluk.	Fanatisme yang luarbiasa, yang sering menjadi citra negatif yang <m>dikenakan</m> kepada Islam, sesungguhnya baru benar-benar muncul pada masa kekuasaan Mamluk.	subject to/imposed
ind_mixed_2012_1M	935762	Direktur Konstruksi Strategis PLN Agung Nugroho mengatakan denda akan	dikenakan	kepada kontraktor yang tidak mempunyai alasan jelas mengenai keterlambatan proyeknya.	Direktur Konstruksi Strategis PLN Agung Nugroho mengatakan denda akan <m>dikenakan</m> kepada kontraktor yang tidak mempunyai alasan jelas mengenai keterlambatan proyeknya.	subject to/imposed
ind_mixed_2012_1M	656769	Upacara khusus dijalankan untuk menunjukkan hukuman yang	dikenakan	kepada mereka.	Upacara khusus dijalankan untuk menunjukkan hukuman yang <m>dikenakan</m> kepada mereka.	subject to/imposed
ind_mixed_2012_1M	718893	Ancaman serupa juga akan	dikenakan	kepada oknum yang terbukti memperdagangkan pangan tidak memenuhi standar mutu, tanpa label kemasan.	Ancaman serupa juga akan <m>dikenakan</m> kepada oknum yang terbukti memperdagangkan pangan tidak memenuhi standar mutu, tanpa label kemasan.	subject to/imposed
ind_mixed_2012_1M	238638	Gelar ini tidak	dikenakan	kepada orang lain yang menjadi pemimpin kaum muslimin.	Gelar ini tidak <m>dikenakan</m> kepada orang lain yang menjadi pemimpin kaum muslimin.	wear
ind_mixed_2012_1M	435635	Hampir satu dasa warsa belakangan ini, sanksi yang	dikenakan	kepada pengelola pendidikan dan persekolahan (termasuk juga birokrasi yang lain) hanya disebabkan penyelewengan.	Hampir satu dasa warsa belakangan ini, sanksi yang <m>dikenakan</m> kepada pengelola pendidikan dan persekolahan (termasuk juga birokrasi yang lain) hanya disebabkan penyelewengan.	subject to/imposed
ind_mixed_2012_1M	456892	Anggota Komisi X DPR RI Dedi ‘Miing’ Gumilar dalam sosialisasi Undang-Undang No 11/2010 di Hotel Grand Clarion, menegaskan, sanksi pidana akan	dikenakan	kepada pihak yang memberikan izin dan membangun di kawasan zona cagar budaya.	Anggota Komisi X DPR RI Dedi ‘Miing’ Gumilar dalam sosialisasi Undang-Undang No 11/2010 di Hotel Grand Clarion, menegaskan, sanksi pidana akan <m>dikenakan</m> kepada pihak yang memberikan izin dan membangun di kawasan zona cagar budaya.	subject to/imposed
ind_mixed_2012_1M	456296	Dakwaan yang	dikenakan	kepada saya dan kawan-kawan, atas keyakinan politik yang tidak menghendaki Timor Timur hidup dalam situasi mirip negeri kami pada zaman kolonial dulu, merupakan hasil pendidikan dari sejarah bangsa Indonesia itu sendiri.	Dakwaan yang <m>dikenakan</m> kepada saya dan kawan-kawan, atas keyakinan politik yang tidak menghendaki Timor Timur hidup dalam situasi mirip negeri kami pada zaman kolonial dulu, merupakan hasil pendidikan dari sejarah bangsa Indonesia itu sendiri.	subject to/imposed
ind_mixed_2012_1M	670542	Pandangan sistem sosial ini juga dapat	dikenakan	kepada sebagian saja dari pekerjaan pustakawan, misalnya sebagaimana dilakukan Spasser (1998) ketika mengulas kegiatan klasifikasi di perpustakaan yang subyek utamanya adalah psikologi.	Pandangan sistem sosial ini juga dapat <m>dikenakan</m> kepada sebagian saja dari pekerjaan pustakawan, misalnya sebagaimana dilakukan Spasser (1998) ketika mengulas kegiatan klasifikasi di perpustakaan yang subyek utamanya adalah psikologi.	subject to/imposed
ind_mixed_2012_1M	380240	Kata ini, bila	dikenakan	kepada seseorang, satu kelompok, atau satu pola sikap, bisa membuat yang dikenai seakan-akan tertangkap.	Kata ini, bila <m>dikenakan</m> kepada seseorang, satu kelompok, atau satu pola sikap, bisa membuat yang dikenai seakan-akan tertangkap.	be applied to
ind_mixed_2012_1M	85498	Ia bisa	dikenakan	kepada siapa saja yang kira-kira cocok, bahkan yang tak begitu cocok sekalipun.	Ia bisa <m>dikenakan</m> kepada siapa saja yang kira-kira cocok, bahkan yang tak begitu cocok sekalipun.	wear
ind_mixed_2012_1M	918615	SMS kata mutiara unik - kumpulan SMS-SMS kata mutiara unik untuk pacar - koleksi SMS kata mutiara lebay untuk wanita (not here) Artinya, ‘klaim ideologis’ itu dapat	dikenakan	kepada siapa saja, karena ‘klaim’ itu sendiri merefleksikan ideologi tertentu.	SMS kata mutiara unik - kumpulan SMS-SMS kata mutiara unik untuk pacar - koleksi SMS kata mutiara lebay untuk wanita (not here) Artinya, ‘klaim ideologis’ itu dapat <m>dikenakan</m> kepada siapa saja, karena ‘klaim’ itu sendiri merefleksikan ideologi tertentu.	subject to/imposed
ind_mixed_2012_1M	331390	""" Kata ""Lord"" bisa"	dikenakan	kepada suatu Ilah atau pada manusia yang tinggi derajatnya.	""" Kata ""Lord"" bisa <m>dikenakan</m> kepada suatu Ilah atau pada manusia yang tinggi derajatnya."	be applied to
ind_mixed_2012_1M	105419	Jika kata ruakh	dikenakan	kepada Tuhan Allah sendiri, maka Roh dipandang sebagai kekuatan atau kuasa yang menjadi alat Tuhan Allah bekerja.	Jika kata ruakh <m>dikenakan</m> kepada Tuhan Allah sendiri, maka Roh dipandang sebagai kekuatan atau kuasa yang menjadi alat Tuhan Allah bekerja.	be applied to
ind_mixed_2012_1M	387441	Istilah Tuhan (Kyrios) yang	dikenakan	kepada Yesus Kristus ternyata melibatkan arti umum dan arti khusus.	Istilah Tuhan (Kyrios) yang <m>dikenakan</m> kepada Yesus Kristus ternyata melibatkan arti umum dan arti khusus.	be applied to
ind_mixed_2012_1M	89686	Demikian arti ungkapan Anak Allah dan Allah yang	dikenakan	kepada Yesus.	Demikian arti ungkapan Anak Allah dan Allah yang <m>dikenakan</m> kepada Yesus.	be applied to
ind_mixed_2012_1M	184038	Itu merupakan kepentingan yang akan memengaruhi hak-hak orang pada generasi yang akan datang, tidak peduli bagaimana proses pemeriksaan yang	dikenakan	kepadaku.	Itu merupakan kepentingan yang akan memengaruhi hak-hak orang pada generasi yang akan datang, tidak peduli bagaimana proses pemeriksaan yang <m>dikenakan</m> kepadaku.	subject to/imposed
ind_mixed_2012_1M	963523	Untuk memproduksi sesuatu barangdagangan sedjumlah kerdja tertentu harus	dikenakan	kepadanja, atau diolah kedalamnja.	Untuk memproduksi sesuatu barangdagangan sedjumlah kerdja tertentu harus <m>dikenakan</m> kepadanja, atau diolah kedalamnja.	subject to/imposed
ind_mixed_2012_1M	247078	Kalau anda beri contoh mengenai hemaprodite maka hukum kontradiksi ini bisa	dikenakan	kepadanya dengan memakai antitesis dari dirinya sendiri, yaitu : cacing tanah tidak bisa menjadi HEMAPRODITE dan NON HEMAPRODITE dalam waktu dan relasi yang sama.	Kalau anda beri contoh mengenai hemaprodite maka hukum kontradiksi ini bisa <m>dikenakan</m> kepadanya dengan memakai antitesis dari dirinya sendiri, yaitu : cacing tanah tidak bisa menjadi HEMAPRODITE dan NON HEMAPRODITE dalam waktu dan relasi yang sama.	subject to/imposed
ind_mixed_2012_1M	902870	Kalau Pencipta diciptakan, maka istilah Pencipta sudah tidak cocok lagi	dikenakan	kepadaNya karena Ia sudah berstatus sbg ciptaan.	Kalau Pencipta diciptakan, maka istilah Pencipta sudah tidak cocok lagi <m>dikenakan</m> kepadaNya karena Ia sudah berstatus sbg ciptaan.	wear
ind_mixed_2012_1M	170066	Hukuman yang	dikenakan	kepadanya terbilang ringan, tetapi cukup menggembirakan bagi para tokoh gerakan antikorupsi di kampung Eputobi, desa Lewoingu di Flores Timur.	Hukuman yang <m>dikenakan</m> kepadanya terbilang ringan, tetapi cukup menggembirakan bagi para tokoh gerakan antikorupsi di kampung Eputobi, desa Lewoingu di Flores Timur.	subject to/imposed
ind_mixed_2012_1M	48546	Hamba yang mengarti tarafnya sebagai hamba akan memelihara kewajiban kehambaan tanpa membuat sebarang tuntutan, sebaliknya mengawasi dirinya agar senantiasa menjaga adab dan peraturan kehambaan yang	dikenakan	kepadanya.	Hamba yang mengarti tarafnya sebagai hamba akan memelihara kewajiban kehambaan tanpa membuat sebarang tuntutan, sebaliknya mengawasi dirinya agar senantiasa menjaga adab dan peraturan kehambaan yang <m>dikenakan</m> kepadanya.	subject to/imposed
ind_mixed_2012_1M	419977	Diakon Vinsensius tetap merasakan kedamaian selama menjalani segala macam siksaan yang	dikenakan	kepadanya.	Diakon Vinsensius tetap merasakan kedamaian selama menjalani segala macam siksaan yang <m>dikenakan</m> kepadanya.	subject to/imposed
ind_mixed_2012_1M	919907	Justru, hal ini lebih meringankan tekanan dan kewajiban-kewajiban yang	dikenakan	kepadanya.	Justru, hal ini lebih meringankan tekanan dan kewajiban-kewajiban yang <m>dikenakan</m> kepadanya.	subject to/imposed
ind_mixed_2012_1M	194523	Hanya saat itulah, bentuk atau tubuh yang baru akan	dikenakan	kepadanya.	Hanya saat itulah, bentuk atau tubuh yang baru akan <m>dikenakan</m> kepadanya.	wear
ind_mixed_2012_1M	640013	Mamaku	dikenakan	kerudung istrinya.	Mamaku <m>dikenakan</m> kerudung istrinya.	wear
ind_mixed_2012_1M	725600	Apakah pelaku usaha tersebut	dikenakan	ketentuan UU Antimonopoli tersebut?	Apakah pelaku usaha tersebut <m>dikenakan</m> ketentuan UU Antimonopoli tersebut?	subject to/imposed
ind_mixed_2012_1M	150342	Kalau bertentangan, maka pelaku usaha tersebut harus	dikenakan	ketentuan UU Antimonopoli.	Kalau bertentangan, maka pelaku usaha tersebut harus <m>dikenakan</m> ketentuan UU Antimonopoli.	subject to/imposed
ind_mixed_2012_1M	934745	Artinya pakaian pesta yang	dikenakan	ketika pak Man si penjual jamu yang mengundang, berbeda dengan jika yang mengundang pak Gubernur.	Artinya pakaian pesta yang <m>dikenakan</m> ketika pak Man si penjual jamu yang mengundang, berbeda dengan jika yang mengundang pak Gubernur.	wear
ind_mixed_2012_1M	215007	Dengan ganas diterkamnya dan disobeknya pakaian dan celana yang	dikenakan	Kevin sehingga kini Kevin terbaring telanjang tanpa selembar benang pun melekat di tubuhnya.	Dengan ganas diterkamnya dan disobeknya pakaian dan celana yang <m>dikenakan</m> Kevin sehingga kini Kevin terbaring telanjang tanpa selembar benang pun melekat di tubuhnya.	wear
ind_mixed_2012_1M	394221	Bila pencegahan itu ditolak, para penentang boleh	dikenakan	kewajiban mengganti biaya, kerugian dan bunga, kecuali jika penentang itu adalah keluarga sedarah dalam garis ke atas dan garis ke bawah atau Kejaksaan.	Bila pencegahan itu ditolak, para penentang boleh <m>dikenakan</m> kewajiban mengganti biaya, kerugian dan bunga, kecuali jika penentang itu adalah keluarga sedarah dalam garis ke atas dan garis ke bawah atau Kejaksaan.	subject to/imposed
ind_mixed_2012_1M	833273	Bagi penduduk pribumi yang tinggal di tanah-tanah partikulir mereka dikenakan sewa tinggal, dan mereka juga	dikenakan	kewajiban untuk menyetor sebagian hasil panenannya apabila tanah yang mereka tinggali juga ditanami tanaman ekonomis.	Bagi penduduk pribumi yang tinggal di tanah-tanah partikulir mereka dikenakan sewa tinggal, dan mereka juga <m>dikenakan</m> kewajiban untuk menyetor sebagian hasil panenannya apabila tanah yang mereka tinggali juga ditanami tanaman ekonomis.	subject to/imposed
ind_mixed_2012_1M	761910	Dengan bandelnya, cairan asin itu tetap mengalir, bahkan kini sudah membasahi bagian bahu dari baju operasi yang	dikenakan	Kibum.	Dengan bandelnya, cairan asin itu tetap mengalir, bahkan kini sudah membasahi bagian bahu dari baju operasi yang <m>dikenakan</m> Kibum.	wear
ind_mixed_2012_1M	912662	Karena klaim sifatnya sudah pasti, maka premi yang	dikenakan	lebih mahal.	Karena klaim sifatnya sudah pasti, maka premi yang <m>dikenakan</m> lebih mahal.	subject to/imposed
